AGE1,BURDEN,FMR,FMTBEDRMS,FMTBUILT,TOTSAL
53,0.08847999999999999,925,'3 3BR','1960-1979',150000
53,0.1602406015,1064,'4 4BR+','1940-1959',55000
58,0.1430769231,797,'2 2BR','1990-1999',16000
57,0.1188900308,901,'3 3BR','1940-1959',70000
74,0.1296,1036,'4 4BR+','1940-1959',0
17,2.2072727273,575,'1 1BR','-5',3000
85,1.6285714286000001,575,'1 1BR','2000-2009',0
43,1.7413333333,687,'2 2BR','1960-1979',0
-9,-9.0,882,'3 3BR','1960-1979',-9
54,0.3798,1174,'4 4BR+','1960-1979',80000
36,0.047273528499999995,1048,'3 3BR','1960-1979',520968
40,0.23096703300000002,1048,'3 3BR','1960-1979',142000
62,2.1024,687,'2 2BR','-5',5000
24,0.3744303797,524,'2 2BR','1940-1959',0
48,0.1118145341,671,'3 3BR','1980-1989',112000
42,0.0994,671,'3 3BR','-5',60000
61,0.3,524,'2 2BR','-5',0
-9,-9.0,524,'2 2BR','1940-1959',-9
52,0.22052631579999998,556,'2 2BR','1940-1959',22774
51,0.39138461539999997,556,'2 2BR','1940-1959',13000
73,1.6836191603,763,'2 2BR','1960-1979',0
-9,-9.0,548,'2 2BR','-5',-9
33,0.3688,870,'3 3BR','1960-1979',30000
51,0.3168,870,'3 3BR','1980-1989',35000
54,2.516,1036,'4 4BR+','-5',6000
52,0.029891838700000006,901,'3 3BR','-5',140000
48,0.048279069800000005,1037,'4 4BR+','1990-1999',86000
61,0.21394285710000002,575,'1 1BR','1960-1979',0
58,0.3327567568,1097,'4 4BR+','1980-1989',50000
48,0.0589748744,1043,'3 3BR','-5',99000
73,0.10692640689999999,1043,'3 3BR','1940-1959',0
25,0.08445,676,'3 3BR','1940-1959',80000
46,0.269568,1009,'4 4BR+','1960-1979',62500
79,0.5420689654999999,727,'2 2BR','1940-1959',0
-9,-9.0,533,'1 1BR','1980-1989',-9
81,0.484,672,'2 2BR','1960-1979',0
56,0.2976271186,852,'2 2BR','-5',35000
23,0.1786666667,685,'1 1BR','-5',45000
58,0.47231527090000003,685,'1 1BR','-5',17000
42,0.4209600000000001,685,'1 1BR','-5',0
25,0.2322222222,685,'1 1BR','-5',54000
42,0.1062,1070,'4 4BR+','1960-1979',100000
65,0.0488674699,910,'3 3BR','1940-1959',53000
77,3.6436363636,501,'1 1BR','1960-1979',0
66,0.32462068969999996,818,'3 3BR','-5',58000
47,0.2297678054,1037,'4 4BR+','2000-2009',48000
58,0.905,686,'2 2BR','1940-1959',0
76,0.8280394304,910,'3 3BR','1940-1959',0
64,0.1962322921,1157,'3 3BR','1990-1999',2000
72,0.0564519176,1178,'3 3BR','1960-1979',35000
68,0.9860040887,575,'1 1BR','-5',0
49,0.29625,847,'4 4BR+','-5',0
41,0.1551,572,'2 2BR','-5',40000
66,0.11368421050000001,757,'3 3BR','1960-1979',40000
32,0.26049751239999996,676,'3 3BR','-5',59000
81,0.28053435109999997,548,'2 2BR','1960-1979',0
53,0.1308813559,818,'3 3BR','-5',118000
58,-1.0,882,'3 3BR','1960-1979',0
78,0.2070496592,1048,'3 3BR','-5',0
35,0.0741636942,1097,'4 4BR+','1960-1979',0
40,0.1667152677,968,'3 3BR','1960-1979',48000
39,0.3254716981,757,'3 3BR','2000-2009',14000
71,0.2409230769,627,'1 1BR','1980-1989',0
32,0.1246755218,977,'4 4BR+','-5',0
56,0.297037037,928,'3 3BR','1980-1989',30000
28,0.2028,928,'3 3BR','1980-1989',110000
29,0.2034146341,977,'4 4BR+','1980-1989',82000
76,0.3624520181000001,827,'2 2BR','1980-1989',0
64,0.3045945946,818,'3 3BR','1960-1979',42000
67,0.0764975365,941,'4 4BR+','-5',28000
64,0.1090600227,639,'2 2BR','-5',0
89,0.1105714286,706,'1 1BR','1990-1999',0
86,0.43888945799999995,1043,'3 3BR','1940-1959',0
69,0.1128,1043,'3 3BR','1940-1959',36140
58,0.7295946696,804,'2 2BR','1990-1999',0
69,0.1080929016,718,'2 2BR','1940-1959',40000
49,0.2293670886,844,'3 3BR','1940-1959',79000
82,0.1345945946,711,'1 1BR','-5',0
85,0.2943150564,1799,'3 3BR','1960-1979',0
33,0.1564285714,1799,'3 3BR','1960-1979',28000
61,0.1244737642,738,'3 3BR','1960-1979',45999
68,0.0981818182,738,'3 3BR','1980-1989',0
63,0.1116,738,'3 3BR','1990-1999',0
53,0.2233714994,832,'4 4BR+','1990-1999',108387
61,0.2487948773,1105,'3 3BR','1960-1979',82000
64,0.1322553191,1105,'3 3BR','-5',0
-9,-9.0,466,'1 1BR','1940-1959',-9
62,4.908,840,'4 4BR+','1960-1979',3000
40,0.1143195266,1251,'4 4BR+','1960-1979',118000
34,0.1500895522,1043,'3 3BR','2000-2009',67000
93,0.15094049310000002,1251,'4 4BR+','1940-1959',0
58,0.15375,1043,'3 3BR','1990-1999',4000
83,1.371887171,568,'1 1BR','1990-1999',0
88,2.906,745,'2 2BR','1980-1989',0
59,0.0874357284,566,'2 2BR','1960-1979',52000
51,0.0997122302,778,'4 4BR+','-5',111200
69,0.0406153846,1372,'3 3BR','1960-1979',40000
44,0.24489795920000001,1617,'4 4BR+','1960-1979',24500
55,0.17025882350000002,783,'3 3BR','1960-1979',85000
49,0.1762288687,1383,'3 3BR','1960-1979',115350
36,0.2656,724,'3 3BR','1940-1959',30000
71,0.2914015748,1043,'3 3BR','1960-1979',25600
45,0.2649230769,1251,'4 4BR+','1990-1999',52000
76,0.2939259259,819,'4 4BR+','1960-1979',8500
28,0.2504615385,804,'2 2BR','1960-1979',19500
64,0.1155734256,804,'2 2BR','1940-1959',0
53,0.0380811808,1043,'3 3BR','1980-1989',88000
56,0.070181285,1043,'3 3BR','1960-1979',0
-9,-9.0,1043,'3 3BR','2000-2009',-9
41,0.22488000000000002,1251,'4 4BR+','2000-2009',50000
44,0.14051908400000002,1446,'3 3BR','1980-1989',62500
66,2.32,677,'2 2BR','1940-1959',0
61,0.6895864474,951,'4 4BR+','1960-1979',29600
79,0.1510357486,1069,'4 4BR+','1940-1959',0
42,0.6125096525,763,'2 2BR','-5',0
74,0.0393154487,865,'3 3BR','2000-2009',0
58,0.0800466172,858,'2 2BR','1940-1959',65000
46,0.088606357,896,'2 2BR','1980-1989',20450
-9,-9.0,746,'3 3BR','1960-1979',-9
47,0.055384615400000003,746,'3 3BR','1990-1999',67500
58,0.2686046512,961,'3 3BR','1960-1979',13000
58,0.19234757190000001,818,'3 3BR','1960-1979',50000
-9,-9.0,673,'0 Studio','2000-2009',-9
55,0.2655,757,'3 3BR','-5',32000
68,0.17360208059999999,608,'0 Studio','1960-1979',25000
-9,-9.0,542,'2 2BR','1960-1979',-9
-9,-9.0,542,'2 2BR','1960-1979',-9
51,0.1586175115,819,'2 2BR','-5',120000
21,0.099,1043,'3 3BR','1940-1959',4000
63,0.2009090909,1043,'3 3BR','-5',0
45,-1.0,804,'2 2BR','1940-1959',0
40,1.2935231317,1517,'4 4BR+','-5',0
59,0.045656565700000006,1372,'3 3BR','1960-1979',39000
46,0.33,878,'4 4BR+','1980-1989',36000
43,0.0963539533,599,'2 2BR','1960-1979',122000
58,0.09801150369999999,930,'3 3BR','1960-1979',120000
56,0.4523976608,930,'3 3BR','1960-1979',0
39,0.0563246963,930,'3 3BR','1960-1979',485968
35,0.2396180661,763,'2 2BR','2000-2009',18000
75,0.2544642857,511,'1 1BR','1980-1989',0
82,0.2215139442,970,'3 3BR','-5',0
61,0.07909604519999999,830,'3 3BR','2000-2009',38000
38,-1.0,968,'3 3BR','1960-1979',0
75,0.35,1097,'4 4BR+','1960-1979',0
26,0.2305,676,'1 1BR','1980-1989',24000
31,0.23388235289999998,1042,'3 3BR','1960-1979',46000
41,0.0516,1042,'3 3BR','1960-1979',42000
32,3.17625,870,'3 3BR','1960-1979',0
62,0.06572341400000001,677,'2 2BR','1940-1959',0
60,0.4027826087,970,'3 3BR','1990-1999',20000
88,0.16032887980000002,685,'1 1BR','1980-1989',0
72,0.2284615385,572,'2 2BR','1940-1959',0
66,0.1536,757,'3 3BR','1960-1979',0
67,0.1260975961,961,'3 3BR','1960-1979',11000
53,0.06345475910000001,726,'3 3BR','1960-1979',41000
26,0.08764705880000001,654,'2 2BR','1940-1959',20400
53,0.2772,870,'3 3BR','1980-1989',20886
60,-1.0,877,'3 3BR','1960-1979',0
55,1.3829787234,671,'3 3BR','1960-1979',0
67,0.2166666667,524,'2 2BR','1960-1979',0
22,0.1461818182,671,'3 3BR','2000-2009',44000
63,0.10965435039999999,524,'2 2BR','1960-1979',0
59,0.2962105263,724,'3 3BR','1940-1959',6000
37,0.18898408809999998,710,'2 2BR','1960-1979',30000
71,0.1338083927,710,'2 2BR','1960-1979',0
39,0.1579591837,804,'2 2BR','1980-1989',49000
58,0.0750291262,923,'2 2BR','1960-1979',68000
47,0.16539130429999999,1314,'4 4BR+','1960-1979',42714
55,0.446,585,'2 2BR','1940-1959',12000
59,0.1536923077,844,'2 2BR','-5',26000
59,0.213,710,'2 2BR','1940-1959',36000
44,0.2232866224,901,'3 3BR','1960-1979',0
-9,-9.0,710,'2 2BR','1960-1979',-9
23,0.2008200456,710,'2 2BR','1940-1959',65850
47,0.2292,1037,'4 4BR+','-5',50000
58,0.20238805969999998,910,'3 3BR','1960-1979',67000
-9,-9.0,556,'2 2BR','1940-1959',-9
63,0.0812673267,818,'3 3BR','1960-1979',101000
79,0.74,671,'3 3BR','1960-1979',0
23,0.1412307692,658,'2 2BR','1960-1979',12796
-9,-9.0,901,'3 3BR','1940-1959',-9
60,0.2441692515,901,'3 3BR','-5',26600
66,0.6282352941,710,'2 2BR','-5',26600
61,3.9,575,'1 1BR','1940-1959',2000
34,0.306,726,'3 3BR','1940-1959',32000
48,0.1547965601,865,'3 3BR','1960-1979',90000
-9,-9.0,677,'2 2BR','1940-1959',-9
54,0.08564705880000001,865,'3 3BR','1980-1989',63000
77,-1.0,676,'3 3BR','1940-1959',0
93,0.0846674682,548,'2 2BR','1940-1959',0
60,0.053086419800000006,724,'3 3BR','1940-1959',90000
34,0.2412,676,'3 3BR','2000-2009',30000
56,0.1119272727,615,'2 2BR','1940-1959',55000
27,0.03,572,'2 2BR','1960-1979',60000
58,0.4298711697,984,'4 4BR+','1980-1989',2500
52,0.1296455317,847,'4 4BR+','1980-1989',0
42,0.24946613550000002,1174,'4 4BR+','-5',125500
49,0.22545882350000002,858,'2 2BR','1940-1959',85000
44,0.477903514,930,'3 3BR','-5',9459
49,0.8263565891,896,'2 2BR','1980-1989',7740
69,4.2495201536,1048,'3 3BR','1940-1959',0
42,0.23805813609999998,1097,'3 3BR','2000-2009',33000
80,0.3294065934,1004,'4 4BR+','1940-1959',0
84,0.6634311036,896,'2 2BR','1960-1979',0
49,0.3879,1064,'2 2BR','1960-1979',80000
-9,-9.0,797,'2 2BR','1960-1979',-9
-9,-9.0,610,'2 2BR','1980-1989',-9
31,0.4344,1024,'3 3BR','1940-1959',25000
65,0.25264864859999997,849,'4 4BR+','1960-1979',24000
42,0.5246666667000001,738,'3 3BR','1980-1989',12000
29,0.2404703812,443,'1 1BR','-5',22000
75,0.2051664925,817,'4 4BR+','1960-1979',0
76,0.1930415264,783,'3 3BR','1960-1979',0
68,0.1836,783,'3 3BR','1960-1979',0
76,0.1778818022,1105,'3 3BR','1940-1959',0
58,0.5904,883,'4 4BR+','-5',0
37,0.2052727273,818,'3 3BR','1990-1999',65000
40,0.0502956522,883,'4 4BR+','2000-2009',115000
62,0.17539585870000002,818,'3 3BR','2000-2009',0
79,0.1174082494,708,'2 2BR','1960-1979',0
58,0.053307008899999994,1090,'4 4BR+','-5',43000
27,0.8647214854,1090,'4 4BR+','-5',0
37,0.13515473890000002,635,'1 1BR','1940-1959',0
35,0.19523076920000001,1090,'4 4BR+','1940-1959',26000
68,0.1014,726,'3 3BR','-5',1000
81,0.09437086089999999,561,'1 1BR','1960-1979',0
61,0.3566666667,498,'1 1BR','1960-1979',0
-9,-9.0,498,'1 1BR','1960-1979',-9
63,0.14848630470000002,671,'3 3BR','1960-1979',24972
32,1.623255814,524,'2 2BR','1980-1989',0
48,0.0615,654,'2 2BR','1980-1989',16000
39,0.0628444444,671,'3 3BR','1990-1999',135000
66,0.0776209677,847,'4 4BR+','1960-1979',30000
53,0.12709359609999998,757,'3 3BR','1960-1979',101500
70,0.1624358974,778,'4 4BR+','-5',10000
39,0.144069852,572,'2 2BR','1960-1979',22865
74,0.3484310019,865,'3 3BR','1960-1979',0
42,0.150122449,865,'3 3BR','1960-1979',98000
26,0.5083857442,524,'2 2BR','1960-1979',0
76,0.3341176471,671,'3 3BR','1940-1959',0
62,0.1737547969,776,'4 4BR+','-5',0
-9,-9.0,804,'2 2BR','1940-1959',-9
45,0.2198365123,1251,'4 4BR+','1960-1979',110000
52,0.42866666670000003,738,'3 3BR','1940-1959',18000
49,0.2237974684,738,'3 3BR','1940-1959',16224
-9,-9.0,615,'2 2BR','1940-1959',-9
70,0.2840909091,961,'3 3BR','1960-1979',0
38,0.1728,1048,'3 3BR','-5',85000
40,0.1347692308,748,'2 2BR','-5',26000
70,3.185840708,858,'2 2BR','1940-1959',0
76,0.1275049375,1209,'4 4BR+','-5',40000
69,0.1807228916,930,'3 3BR','-5',20000
50,0.1966001735,1709,'4 4BR+','1940-1959',1200
23,0.1211538462,791,'3 3BR','1940-1959',10000
20,0.14232,654,'2 2BR','-5',50000
62,2.1276923077000003,752,'1 1BR','1940-1959',0
83,1.5959999999999999,896,'2 2BR','1960-1979',0
74,0.11036581150000001,1048,'3 3BR','1940-1959',0
49,0.1192146597,901,'3 3BR','2000-2009',74000
36,1.1088,883,'4 4BR+','1960-1979',25000
57,0.3414857143,818,'3 3BR','1960-1979',70000
41,0.0044,671,'3 3BR','1960-1979',90000
70,0.24672364670000002,671,'3 3BR','2000-2009',9000
57,0.0359092503,724,'3 3BR','1960-1979',137440
48,0.1956291255,724,'3 3BR','1960-1979',87700
53,0.0532173913,740,'2 2BR','2000-2009',46000
56,0.1633043478,639,'2 2BR','1960-1979',46000
46,0.0922941176,639,'2 2BR','1980-1989',61000
71,0.063713355,738,'3 3BR','-5',0
65,0.2494832827,832,'4 4BR+','1960-1979',96000
62,0.6499459459,849,'4 4BR+','1960-1979',8000
39,0.11896907220000001,849,'4 4BR+','1960-1979',52000
-9,-9.0,708,'2 2BR','1940-1959',-9
63,0.4890788224,573,'2 2BR','1980-1989',16020
77,0.1972177289,761,'2 2BR','1940-1959',0
43,0.157875,573,'2 2BR','1990-1999',32000
54,0.54096,880,'4 4BR+','1960-1979',0
34,0.2539534884,791,'3 3BR','1960-1979',21500
38,0.0888,624,'1 1BR','1940-1959',25000
44,0.9257142856999999,968,'3 3BR','1960-1979',4200
41,0.10675,757,'3 3BR','-5',48000
44,0.5383096207,1042,'3 3BR','1940-1959',22411
69,0.1299109481,797,'2 2BR','1960-1979',0
62,0.3825798635,676,'1 1BR','-5',9100
40,0.3923169167,970,'3 3BR','1960-1979',47000
45,0.0486,573,'2 2BR','1960-1979',40000
56,0.1648183706,672,'2 2BR','-5',50000
63,0.11998011380000001,804,'2 2BR','1960-1979',0
60,0.0193283582,1043,'3 3BR','1960-1979',12500
55,0.1695384615,1043,'3 3BR','1960-1979',78000
77,0.14385964910000001,1043,'3 3BR','1960-1979',0
63,0.1370689655,757,'3 3BR','-5',18000
73,0.0312727273,572,'2 2BR','1990-1999',15000
61,0.044444444400000005,854,'3 3BR','1940-1959',72800
40,0.2865393159,827,'2 2BR','1960-1979',28600
20,0.8955,710,'3 3BR','-5',8000
-9,-9.0,542,'2 2BR','1960-1979',-9
43,0.0529846154,776,'4 4BR+','1980-1989',65000
43,0.2227868852,671,'3 3BR','2000-2009',122000
65,0.4211663067,556,'2 2BR','1940-1959',0
-9,-9.0,556,'2 2BR','-5',-9
38,0.1439309759,995,'4 4BR+','1960-1979',485968
27,0.09264,423,'1 1BR','2000-2009',75000
28,0.0945818182,804,'4 4BR+','-5',110000
78,0.2412013504,676,'3 3BR','1960-1979',0
50,0.207826087,676,'3 3BR','1960-1979',33000
61,0.36344241689999995,528,'1 1BR','1960-1979',0
64,0.3385,670,'2 2BR','1960-1979',0
40,0.1541052632,951,'4 4BR+','1960-1979',25600
49,0.48112676060000004,886,'4 4BR+','1990-1999',900
32,0.31723404260000004,951,'4 4BR+','1960-1979',40000
59,0.11350588240000001,624,'2 2BR','1960-1979',85000
50,0.0595,910,'3 3BR','1960-1979',48000
33,0.0866341463,738,'2 2BR','1990-1999',41000
56,0.1316043868,583,'2 2BR','1980-1989',27586
-9,-9.0,746,'3 3BR','1980-1989',-9
41,0.2501052632,726,'3 3BR','1960-1979',38000
36,0.2586666667,778,'4 4BR+','-5',45000
34,0.1878005895,982,'4 4BR+','1960-1979',110000
63,0.11832000000000001,854,'3 3BR','1960-1979',39062
37,0.1411970803,726,'3 3BR','1940-1959',64000
61,0.08232,566,'2 2BR','-5',50000
48,0.37655016909999994,726,'3 3BR','-5',0
42,0.3455,726,'3 3BR','-5',48000
60,0.04402209940000002,928,'3 3BR','1960-1979',60000
69,0.1043408735,1048,'3 3BR','1960-1979',0
77,0.298,572,'2 2BR','-5',0
-9,-9.0,899,'3 3BR','1960-1979',-9
57,0.14155102039999998,899,'3 3BR','1960-1979',49000
93,0.52,778,'2 2BR','2000-2009',0
93,0.23209498280000002,1018,'3 3BR','1960-1979',0
-9,-9.0,778,'2 2BR','1990-1999',-9
38,0.317,1274,'4 4BR+','1990-1999',44000
46,0.39490909090000004,572,'2 2BR','1940-1959',22000
93,0.5988,901,'3 3BR','-5',0
88,0.18222222219999998,738,'3 3BR','1940-1959',0
79,0.1383529412,738,'3 3BR','1940-1959',0
69,0.09408,573,'2 2BR','1960-1979',14699
82,0.1522988506,573,'2 2BR','1940-1959',0
60,0.248,870,'3 3BR','1960-1979',6000
49,0.5937122896,979,'4 4BR+','1940-1959',41135
-9,-9.0,1001,'4 4BR+','1980-1989',-9
58,0.2067226891,870,'3 3BR','1990-1999',88000
48,0.0768,568,'1 1BR','1940-1959',35000
48,0.2994,778,'4 4BR+','-5',0
58,0.22268852460000002,726,'3 3BR','1960-1979',30000
80,0.2241290323,726,'3 3BR','1960-1979',3000
43,0.16598320130000002,726,'3 3BR','1960-1979',68529
48,0.1929814126,2021,'4 4BR+','1960-1979',9500
60,0.0564,818,'3 3BR','-5',0
56,0.12273684210000001,818,'3 3BR','1940-1959',57000
30,0.25635910219999997,639,'2 2BR','1960-1979',22000
79,1.4894398531,738,'3 3BR','-5',0
75,0.238294481,542,'2 2BR','1940-1959',0
-9,-9.0,791,'3 3BR','1960-1979',-9
26,0.03768,738,'3 3BR','1960-1979',45392
58,0.0680572597,746,'3 3BR','1960-1979',130000
53,0.209625,572,'2 2BR','-5',32000
38,0.0305346535,757,'3 3BR','1960-1979',202000
82,0.1545,847,'4 4BR+','-5',0
62,0.038475689900000005,1037,'4 4BR+','-5',95000
24,0.21264,566,'2 2BR','1960-1979',50000
74,0.3192857143,566,'2 2BR','1980-1989',0
81,0.0492479693,615,'2 2BR','1990-1999',0
53,0.2823272727,865,'3 3BR','1960-1979',55000
53,0.20814814809999999,740,'2 2BR','1940-1959',32400
25,0.3256,883,'4 4BR+','1940-1959',15000
75,0.3233376793,605,'2 2BR','1960-1979',0
47,0.2794444444,797,'2 2BR','1940-1959',21600
42,0.369033877,542,'2 2BR','2000-2009',73000
85,0.1454354669,788,'4 4BR+','1960-1979',5200
44,0.15826086960000002,738,'3 3BR','1960-1979',34500
57,0.0642666667,738,'3 3BR','1960-1979',19319
46,0.0786574531,738,'3 3BR','1990-1999',25325
48,0.0672508834,977,'4 4BR+','-5',105000
54,0.0991440571,928,'3 3BR','1990-1999',500968
84,0.09782178220000001,676,'3 3BR','1960-1979',0
44,0.1728784238,1048,'3 3BR','1940-1959',100000
67,0.07653958940000001,518,'2 2BR','1940-1959',7000
47,0.17088,676,'3 3BR','2000-2009',50000
66,0.116039604,930,'3 3BR','1960-1979',0
42,0.3847826087,673,'2 2BR','1990-1999',3100
61,0.222,947,'3 3BR','1960-1979',0
24,0.2158125,865,'3 3BR','1960-1979',64000
21,0.062214983700000004,673,'2 2BR','1980-1989',36840
37,0.4732285714,1515,'3 3BR','-5',140000
68,5.9067357513,443,'1 1BR','1960-1979',0
-9,-9.0,524,'2 2BR','1960-1979',-9
61,0.07617051009999999,671,'3 3BR','1960-1979',21000
68,0.1687725632,671,'3 3BR','1960-1979',0
71,0.0589915966,832,'4 4BR+','1940-1959',58000
19,0.09495,757,'3 3BR','-5',80000
74,0.098377752,757,'3 3BR','1960-1979',0
61,0.0686597938,757,'3 3BR','1990-1999',0
-9,-9.0,882,'3 3BR','-5',-9
60,0.17870370370000002,616,'2 2BR','2000-2009',0
35,0.1982234957,1075,'4 4BR+','1990-1999',68000
37,0.15506896550000002,941,'4 4BR+','1960-1979',116000
58,0.5956140579,883,'4 4BR+','-5',3000
61,0.4972903226,1367,'4 4BR+','1940-1959',32500
-9,-9.0,1367,'4 4BR+','1960-1979',-9
52,0.48326396619999995,671,'1 1BR','1960-1979',17059
52,0.16817238629999998,901,'3 3BR','-5',89300
69,0.164765625,726,'3 3BR','-5',0
37,0.3038571429,778,'4 4BR+','-5',28000
63,0.1281103448,1037,'4 4BR+','1940-1959',145000
75,0.3075862069,572,'2 2BR','1960-1979',0
93,1.9435364041999998,572,'2 2BR','1960-1979',0
87,0.08228571429999999,484,'1 1BR','-5',0
79,0.6466721446,1037,'4 4BR+','1940-1959',7800
45,1.8617960426,901,'3 3BR','-5',0
78,0.0873815461,1037,'4 4BR+','1940-1959',0
37,0.1043446199,1037,'4 4BR+','1940-1959',50000
45,0.2208,797,'2 2BR','1940-1959',0
76,0.1584314966,1037,'4 4BR+','-5',0
38,0.0,910,'3 3BR','1960-1979',41000
60,0.2585760518,615,'1 1BR','1960-1979',28080
72,0.16964849510000002,970,'3 3BR','1980-1989',4200
44,0.12033027519999999,970,'3 3BR','1960-1979',109000
79,0.163406214,466,'1 1BR','2000-2009',0
37,0.1845818182,724,'3 3BR','1940-1959',55000
55,0.20659459460000001,724,'3 3BR','1960-1979',37000
38,0.0578333333,854,'3 3BR','1940-1959',144000
42,0.3351724138,572,'2 2BR','-5',12500
59,0.23482758620000002,1105,'3 3BR','-5',104400
71,0.1308295501,925,'3 3BR','1960-1979',0
44,0.5012389381,925,'3 3BR','1940-1959',32400
59,0.12084,778,'4 4BR+','-5',77198
81,0.0901935484,757,'3 3BR','1960-1979',0
29,0.20043243239999997,566,'2 2BR','1960-1979',74000
78,0.1966315789,835,'4 4BR+','-5',5000
63,0.10645161289999999,738,'3 3BR','1960-1979',31000
35,0.41568,832,'4 4BR+','1940-1959',25000
51,0.354,738,'3 3BR','1960-1979',0
50,0.0641538462,740,'2 2BR','1960-1979',21000
77,0.2904,738,'3 3BR','1940-1959',0
72,0.7425641026,671,'3 3BR','1960-1979',0
49,0.40271999999999997,624,'1 1BR','1960-1979',25000
57,0.0777931034,1042,'3 3BR','1960-1979',19000
67,0.0185470392,1169,'4 4BR+','1960-1979',0
82,0.09783251230000001,1042,'3 3BR','1960-1979',25916
-9,-9.0,542,'2 2BR','1960-1979',-9
38,0.0718867925,901,'3 3BR','1960-1979',106000
74,0.3433723624,726,'3 3BR','-5',0
-9,-9.0,835,'4 4BR+','-5',-9
38,0.043231788099999995,738,'3 3BR','1960-1979',75500
53,0.06676363639999999,573,'2 2BR','1980-1989',55000
47,0.1294857143,738,'3 3BR','1960-1979',105000
85,0.0880454825,695,'2 2BR','1980-1989',0
71,0.2050963331,1174,'4 4BR+','1960-1979',0
64,0.10042553189999999,740,'2 2BR','1960-1979',45000
71,0.1033124621,738,'3 3BR','1960-1979',14000
33,0.06153191490000001,726,'3 3BR','-5',47000
60,1.4601600000000001,566,'2 2BR','1980-1989',25000
51,0.5478,566,'2 2BR','1980-1989',10000
-9,-9.0,724,'3 3BR','1960-1979',-9
52,0.08925,724,'3 3BR','1940-1959',32000
43,0.0694285714,743,'4 4BR+','1960-1979',130000
56,0.207,676,'3 3BR','1990-1999',48000
26,0.1215789474,518,'2 2BR','1940-1959',60000
27,0.1524,554,'1 1BR','1940-1959',40000
42,0.3216,548,'2 2BR','2000-2009',0
53,3.522739726,757,'3 3BR','1960-1979',0
77,0.084057971,575,'1 1BR','1980-1989',0
78,0.2225022502,901,'3 3BR','1980-1989',0
70,0.1658333333,575,'1 1BR','2000-2009',0
30,0.08851764710000001,1042,'3 3BR','1960-1979',85000
49,0.2454098361,1518,'3 3BR','2000-2009',63000
52,0.8471892320000001,676,'1 1BR','2000-2009',0
59,2.8314606742,718,'1 1BR','1940-1959',0
87,1.1611030479,676,'1 1BR','1960-1979',0
50,0.4063559322,1042,'3 3BR','1960-1979',84960
35,0.1859278163,930,'3 3BR','1980-1989',27430
66,0.0613333333,930,'3 3BR','1980-1989',0
46,0.0059947451,1209,'4 4BR+','1980-1989',0
61,0.18142857140000002,930,'3 3BR','1980-1989',25200
86,0.045074626900000005,1075,'4 4BR+','1960-1979',0
82,0.2896296296,672,'2 2BR','1960-1979',0
69,0.36166666670000003,1070,'4 4BR+','1940-1959',0
26,0.24,685,'1 1BR','-5',0
57,0.48576,852,'2 2BR','-5',0
-9,-9.0,685,'1 1BR','-5',-9
40,0.3304035874,685,'1 1BR','-5',4500
42,0.3192,685,'1 1BR','-5',0
-9,-9.0,685,'1 1BR','-5',-9
43,0.3187040874,970,'3 3BR','1960-1979',79000
-9,-9.0,763,'2 2BR','1940-1959',-9
46,0.2606086957,849,'4 4BR+','-5',46000
82,0.0471955622,840,'4 4BR+','1960-1979',0
78,0.2758718861,1515,'3 3BR','1940-1959',0
48,0.0901463415,1515,'3 3BR','1940-1959',82000
86,0.4186691312,925,'3 3BR','-5',25000
54,0.5104039168,925,'3 3BR','-5',17060
57,0.0200775323,925,'3 3BR','1960-1979',25000
34,0.18919480519999998,925,'3 3BR','1940-1959',76000
41,0.565875,925,'3 3BR','2000-2009',32000
75,0.2126315789,542,'2 2BR','1940-1959',0
78,0.2696679629,925,'3 3BR','1960-1979',0
49,0.0731419583,817,'4 4BR+','1960-1979',28000
33,0.3474452555,925,'3 3BR','1940-1959',23560
54,0.257258427,1090,'4 4BR+','1940-1959',44500
53,0.0931914894,708,'2 2BR','1980-1989',36000
50,0.0975629008,708,'2 2BR','1940-1959',45000
44,0.20335877859999998,1860,'4 4BR+','1960-1979',150000
34,0.44952,1860,'4 4BR+','1960-1979',100000
43,0.0817777778,788,'4 4BR+','1960-1979',108000
42,0.537677366,788,'4 4BR+','1960-1979',49000
61,0.1695272727,1043,'3 3BR','1940-1959',55000
55,0.3220689655,941,'2 2BR','1940-1959',87000
50,0.059849246200000004,566,'2 2BR','1940-1959',79600
