,AGE1,BURDEN,FMR,FMTBEDRMS,FMTBUILT,TOTSAL
460,26,0.4841207142,947,'1 1BR','1990-1999',19000
461,60,0.18376777960000001,888,'3 3BR','1980-1989',100000
462,30,0.3239105419,956,'2 2BR','2000-2009',40000
463,29,0.2241156118,1282,'3 3BR','2000-2009',85000
464,67,0.18353309920000002,726,'2 2BR','2000-2009',6879
465,54,0.2528665866,729,'2 2BR','1980-1989',45000
466,37,0.0938824335,1193,'4 4BR+','2000-2009',341943
467,27,0.2495387556,956,'2 2BR','After 2010',90000
468,40,1.0871628372,1474,'4 4BR+','2000-2009',0
469,41,0.8282118556999999,1282,'3 3BR','2000-2009',45000
470,25,0.2606514141,956,'2 2BR','2000-2009',44800
471,50,0.5875638329999999,1282,'3 3BR','2000-2009',0
472,44,0.137079017,1328,'4 4BR+','1980-1989',55000
473,-9,-9.0,737,'2 2BR','1980-1989',-9
474,70,4.1889117043,1032,'3 3BR','1980-1989',0
475,37,0.5145256811,1895,'3 3BR','2000-2009',46500
476,49,0.7344847587000001,1895,'3 3BR','2000-2009',52000
477,-9,-9.0,1474,'2 2BR','2000-2009',-9
478,84,0.2967678746,1243,'1 1BR','1980-1989',0
479,46,0.2149589018,2124,'4 4BR+','2000-2009',93000
480,54,0.2014015254,1105,'3 3BR','2000-2009',155000
481,46,0.390795874,878,'3 3BR','1990-1999',58000
482,33,0.1712467613,782,'2 2BR','1980-1989',74515
483,29,0.2409802587,601,'1 1BR','2000-2009',47000
484,53,0.28715554260000004,782,'2 2BR','1980-1989',11000
485,62,0.1701691929,1806,'3 3BR','1990-1999',168000
486,32,0.21439976510000003,964,'2 2BR','2000-2009',109000
487,76,0.552,1185,'3 3BR','1980-1989',0
488,47,0.4658040665,1082,'4 4BR+','2000-2009',0
489,-9,-9.0,1020,'3 3BR','2000-2009',-9
490,46,0.1566821112,1073,'4 4BR+','2000-2009',110000
491,49,0.09463735919999999,973,'3 3BR','2000-2009',125000
492,42,0.14677088060000001,1020,'3 3BR','2000-2009',75000
493,61,0.1931013931,1398,'4 4BR+','1980-1989',94000
494,43,0.08789714130000001,1573,'4 4BR+','2000-2009',250000
495,80,0.1143899658,1343,'3 3BR','2000-2009',0
496,33,0.2774480467,1573,'4 4BR+','2000-2009',121000
497,77,0.4128321197,973,'3 3BR','1980-1989',1800
498,25,1.3248705529,669,'2 2BR','1980-1989',6000
499,21,0.1248784283,796,'2 2BR','1990-1999',72000
500,62,0.5623636364,1394,'3 3BR','2000-2009',0
501,67,0.1919502075,1119,'2 2BR','2000-2009',30000
502,63,0.25948770050000003,1119,'2 2BR','2000-2009',51918
503,24,0.061266977300000004,741,'2 2BR','1980-1989',20200
504,39,-1.0,741,'2 2BR','1980-1989',0
505,30,1.4240000000000002,1621,'2 2BR','1990-1999',6000
506,36,0.22391225620000002,1105,'3 3BR','2000-2009',58000
507,43,0.23729032260000002,1239,'3 3BR','2000-2009',53000
508,45,0.11605747609999999,1425,'4 4BR+','2000-2009',105000
509,60,0.27986170000000005,1475,'4 4BR+','2000-2009',71200
510,-9,-9.0,924,'2 2BR','2000-2009',-9
511,51,0.2258233926,1239,'3 3BR','2000-2009',80000
512,35,0.3058156774,1475,'4 4BR+','2000-2009',48500
513,35,0.1926135034,1201,'4 4BR+','1980-1989',127000
514,39,0.0597992454,987,'3 3BR','2000-2009',51000
515,65,0.39577648590000003,1116,'2 2BR','1980-1989',19300
516,64,0.0867656398,1467,'4 4BR+','1980-1989',150000
517,42,0.39502270590000005,1895,'3 3BR','1980-1989',100000
518,65,0.36072296,1430,'3 3BR','1980-1989',0
519,73,0.0783149651,1544,'4 4BR+','2000-2009',14978
520,57,0.17615999999999998,1014,'2 2BR','2000-2009',85000
521,36,0.203017255,1573,'4 4BR+','2000-2009',95000
522,57,0.10073141199999999,1573,'4 4BR+','1980-1989',158000
523,72,0.3208226221,566,'1 1BR','1980-1989',0
524,40,0.08960526320000001,1282,'3 3BR','2000-2009',70000
525,67,0.17431578949999998,951,'3 3BR','1980-1989',0
526,55,0.2443305666,1336,'4 4BR+','2000-2009',138500
527,43,0.813019233,1181,'4 4BR+','1990-1999',0
528,49,0.8850236543000001,1667,'4 4BR+','2000-2009',80000
529,49,0.7505551443,1474,'4 4BR+','2000-2009',100000
530,64,0.5179497211999999,1122,'2 2BR','1980-1989',0
531,32,0.1453907883,751,'2 2BR','1990-1999',89000
532,26,0.2674317742,868,'2 2BR','1980-1989',30000
533,72,0.1249311674,1282,'3 3BR','2000-2009',0
534,60,0.0470573293,904,'2 2BR','1980-1989',43000
535,62,0.6576470588000001,1436,'4 4BR+','1980-1989',0
536,41,0.4373895355,1528,'4 4BR+','2000-2009',30000
537,36,0.18273340300000002,1282,'3 3BR','2000-2009',62000
538,51,0.4369286303,1170,'4 4BR+','1980-1989',0
539,37,0.10394702619999999,1236,'2 2BR','1980-1989',100000
540,33,0.18216722859999998,828,'2 2BR','2000-2009',124000
541,65,0.1758671226,769,'1 1BR','1980-1989',43000
542,33,0.25405210710000004,949,'3 3BR','2000-2009',50000
543,27,0.14423125009999999,949,'3 3BR','2000-2009',120000
544,67,-1.0,706,'2 2BR','2000-2009',0
545,29,0.26384129510000004,1116,'1 1BR','1980-1989',54000
546,62,0.12871875,1025,'3 3BR','1980-1989',20000
547,63,0.8625882353000001,1244,'2 2BR','1980-1989',0
548,93,0.7948072592000001,944,'1 1BR','1980-1989',0
549,26,0.3383288122,925,'2 2BR','1980-1989',45000
550,70,0.1470493389,1363,'3 3BR','1980-1989',0
551,34,0.1570327926,1570,'3 3BR','2000-2009',155000
552,31,0.0825223498,1136,'2 2BR','1980-1989',48000
553,-9,-9.0,1249,'4 4BR+','2000-2009',-9
554,48,0.3801647381,1136,'2 2BR','1980-1989',30000
555,71,0.3548387097,1136,'2 2BR','1980-1989',0
556,71,0.0744,737,'2 2BR','2000-2009',0
557,54,0.1116931501,1004,'4 4BR+','1980-1989',160000
558,28,0.1688472372,887,'2 2BR','1980-1989',76000
559,34,0.1171798011,1044,'3 3BR','2000-2009',67000
560,63,0.12697191230000002,1032,'3 3BR','1990-1999',0
561,56,0.4635722154,1177,'3 3BR','2000-2009',60000
562,39,0.2723979715,634,'2 2BR','1990-1999',13000
563,59,0.1110001332,949,'3 3BR','2000-2009',180232
564,44,0.1462520725,1277,'3 3BR','2000-2009',97000
565,60,0.16923829999999998,1277,'3 3BR','2000-2009',141000
566,32,0.6275827554,1435,'4 4BR+','2000-2009',28000
567,40,0.37661375869999997,969,'3 3BR','1980-1989',50000
568,65,0.4405007901,2077,'4 4BR+','2000-2009',0
569,84,0.2482678984,1116,'1 1BR','1990-1999',0
570,79,0.5671662313,619,'0 Studio','1980-1989',0
571,51,0.0983747518,1182,'3 3BR','2000-2009',341943
572,35,3.0542822677999997,821,'2 2BR','1980-1989',5000
573,47,0.0568592396,883,'3 3BR','1980-1989',76788
574,50,0.4551549533,646,'2 2BR','2000-2009',0
575,50,0.1528493282,907,'3 3BR','1980-1989',113000
576,27,0.2859851477,888,'3 3BR','2000-2009',38000
577,58,0.1348438242,888,'3 3BR','2000-2009',120000
578,43,0.1785507453,1151,'4 4BR+','2000-2009',220000
579,42,0.2469807987,1496,'4 4BR+','2000-2009',95000
580,37,0.2911700837,1496,'4 4BR+','2000-2009',98000
581,59,0.0629044417,1394,'3 3BR','2000-2009',356943
582,44,0.349530878,1496,'4 4BR+','2000-2009',100000
583,67,2.1698056199,1496,'4 4BR+','2000-2009',13200
584,56,0.2828597598,1394,'3 3BR','2000-2009',95000
585,30,0.12536955119999998,951,'3 3BR','2000-2009',90000
586,65,0.3695,1056,'3 3BR','1990-1999',0
587,66,0.4981919332,1328,'4 4BR+','2000-2009',0
588,52,0.0985769728,1070,'4 4BR+','1980-1989',20800
589,50,0.2650289075,978,'3 3BR','2000-2009',50000
590,-9,-9.0,949,'3 3BR','2000-2009',-9
591,33,0.1470718302,949,'3 3BR','2000-2009',95000
592,61,0.3615181578,966,'2 2BR','1980-1989',0
593,31,0.18040363420000002,815,'1 1BR','1980-1989',95000
594,93,4.4443599011,966,'2 2BR','1990-1999',0
595,45,0.3015968304,835,'2 2BR','1980-1989',19122
596,63,0.48044246939999996,1204,'3 3BR','1980-1989',3296
597,61,0.094299609,936,'2 2BR','1980-1989',30000
598,35,0.1589662613,941,'2 2BR','1980-1989',83000
599,52,0.2120835481,941,'2 2BR','1980-1989',33000
600,21,3.2475728155000003,1004,'4 4BR+','After 2010',1700
601,51,0.21000853,644,'2 2BR','1980-1989',69662
602,46,0.3546597214,1349,'4 4BR+','2000-2009',0
603,32,0.1654358444,849,'3 3BR','2000-2009',60000
604,62,0.4116,907,'3 3BR','2000-2009',15000
605,56,0.12951221570000002,683,'2 2BR','2000-2009',35500
606,26,0.08431538220000001,907,'3 3BR','2000-2009',45000
607,42,0.09549771369999999,1033,'4 4BR+','2000-2009',363943
608,93,0.4221176471,1282,'3 3BR','2000-2009',0
609,31,0.17303749149999997,1262,'1 1BR','1980-1989',120000
610,46,0.5386750694,2270,'3 3BR','1980-1989',30000
611,85,0.2828752643,859,'3 3BR','2000-2009',0
612,-9,-9.0,644,'2 2BR','2000-2009',-9
613,-9,-9.0,661,'1 1BR','1980-1989',-9
614,32,0.27420840350000003,752,'2 2BR','2000-2009',63000
615,68,0.23534328359999998,867,'3 3BR','2000-2009',30000
616,36,0.2670211018,867,'3 3BR','2000-2009',67000
617,37,0.2293264283,981,'4 4BR+','2000-2009',82000
618,-9,-9.0,637,'1 1BR','1980-1989',-9
619,33,0.9894750436,1073,'4 4BR+','1980-1989',15500
620,27,-1.0,1138,'3 3BR','1980-1989',0
621,66,0.2747058824,1105,'3 3BR','2000-2009',0
622,41,0.1782,1315,'4 4BR+','2000-2009',35000
623,49,0.2011195975,1138,'3 3BR','1980-1989',54000
624,33,0.2443860004,1025,'3 3BR','2000-2009',89000
625,65,0.1652971462,780,'2 2BR','2000-2009',48000
626,68,0.1006,1115,'3 3BR','1980-1989',0
627,61,0.1334209849,1259,'4 4BR+','2000-2009',11500
628,39,0.3295508725,773,'2 2BR','1980-1989',21000
629,-9,-9.0,944,'1 1BR','1980-1989',-9
630,71,0.2166475724,849,'3 3BR','1980-1989',0
631,24,1.4718771177,727,'2 2BR','1980-1989',4440
632,50,0.36980928469999996,1004,'3 3BR','2000-2009',47000
633,52,0.4880530468,849,'3 3BR','2000-2009',31008
634,35,0.41896925560000003,1105,'3 3BR','2000-2009',36000
635,64,6.653266331699999,1164,'3 3BR','1980-1989',0
636,22,0.2810068452,904,'2 2BR','1980-1989',0
637,48,0.1916196422,1058,'3 3BR','1980-1989',8000
638,28,0.13599535880000002,1105,'3 3BR','1980-1989',100000
639,58,0.2978261941,1025,'3 3BR','1980-1989',25000
640,32,0.3204917598,1164,'3 3BR','1990-1999',0
641,23,0.3030375795,602,'1 1BR','1980-1989',25000
642,42,0.23600000000000002,991,'4 4BR+','2000-2009',90000
643,-9,-9.0,600,'1 1BR','1980-1989',-9
644,-9,-9.0,888,'3 3BR','1980-1989',-9
645,61,0.45453808090000003,878,'3 3BR','2000-2009',25000
646,25,0.12004876980000001,634,'2 2BR','1990-1999',64000
647,24,0.26178434149999996,1332,'2 2BR','1980-1989',88000
648,38,0.1314860483,1427,'3 3BR','1980-1989',139000
649,47,0.6396771935,1249,'4 4BR+','2000-2009',0
650,-9,-9.0,876,'2 2BR','1980-1989',-9
651,74,0.0918198312,1058,'3 3BR','2000-2009',0
652,-9,-9.0,752,'2 2BR','2000-2009',-9
653,24,0.2092463184,1058,'3 3BR','2000-2009',64000
654,25,0.14914701689999998,1058,'3 3BR','2000-2009',108000
655,51,0.0812950729,1336,'4 4BR+','1990-1999',173500
656,60,0.7759748123000001,1102,'3 3BR','2000-2009',0
657,27,0.1989637306,602,'1 1BR','2000-2009',35000
658,-9,-9.0,602,'1 1BR','2000-2009',-9
659,22,0.4063858938,737,'2 2BR','2000-2009',33600
660,34,0.1361786281,1214,'4 4BR+','2000-2009',87000
661,-9,-9.0,1032,'3 3BR','1980-1989',-9
662,59,0.3605665673,988,'3 3BR','1980-1989',46000
663,-9,-9.0,883,'3 3BR','1980-1989',-9
664,58,0.1022093565,1119,'4 4BR+','2000-2009',160000
665,36,0.0789515864,1082,'4 4BR+','2000-2009',125000
666,71,-1.0,792,'2 2BR','1980-1989',0
667,36,0.1345808199,1421,'2 2BR','1980-1989',80000
668,38,0.3015954709,1075,'2 2BR','1980-1989',35000
669,25,2.2857142857,1178,'4 4BR+','1980-1989',0
670,54,0.0273722169,1073,'4 4BR+','1980-1989',25000
671,44,0.8960078856999999,810,'2 2BR','1980-1989',5000
672,24,0.2144315044,1083,'3 3BR','1980-1989',50000
673,32,-1.0,1154,'3 3BR','1980-1989',0
674,36,0.9148264984000001,1102,'3 3BR','1980-1989',22800
675,37,0.1637751165,1025,'3 3BR','1980-1989',70000
676,57,-1.0,1025,'3 3BR','1980-1989',0
677,45,0.2663274931,1282,'3 3BR','2000-2009',70000
678,-9,-9.0,876,'1 1BR','2000-2009',-9
679,33,0.2616622205,1282,'3 3BR','2000-2009',96000
680,78,0.7645714286,1208,'3 3BR','1980-1989',0
681,-9,-9.0,507,'1 1BR','2000-2009',-9
682,41,0.1704,1438,'3 3BR','1980-1989',98244
683,-9,-9.0,976,'2 2BR','1980-1989',-9
684,-9,-9.0,805,'2 2BR','2000-2009',-9
685,-9,-9.0,1041,'3 3BR','2000-2009',-9
686,50,0.1342581785,760,'2 2BR','1980-1989',60000
687,-9,-9.0,589,'1 1BR','1980-1989',-9
688,51,0.3222283453,1181,'4 4BR+','1990-1999',8000
689,43,0.4150772025,1164,'3 3BR','2000-2009',18750
690,47,0.6196515349,1164,'3 3BR','2000-2009',0
691,41,0.2769900218,1208,'3 3BR','2000-2009',40000
692,60,0.0795867474,1363,'4 4BR+','1980-1989',150000
693,39,0.1818975394,1153,'3 3BR','2000-2009',110000
694,-9,-9.0,1983,'4 4BR+','2000-2009',-9
695,40,0.48378849079999997,1721,'3 3BR','2000-2009',54000
696,44,0.7361071037000001,1721,'3 3BR','2000-2009',52000
697,46,5.8331071913,1335,'2 2BR','2000-2009',3000
698,83,0.3485730432,728,'1 1BR','2000-2009',0
699,43,0.30208311120000003,1204,'3 3BR','1980-1989',112700
700,-9,-9.0,566,'1 1BR','1980-1989',-9
701,46,0.1516233668,1114,'4 4BR+','1990-1999',165000
702,44,0.19651614329999997,553,'1 1BR','1990-1999',45000
703,32,0.1339769561,729,'2 2BR','1980-1989',92000
704,65,0.284318456,1086,'3 3BR','2000-2009',4000
705,64,0.0697981685,1217,'4 4BR+','1980-1989',0
706,29,0.2951416267,878,'3 3BR','1980-1989',33000
707,42,0.1137083224,1217,'4 4BR+','2000-2009',175000
708,33,0.350319823,1058,'3 3BR','2000-2009',33000
709,22,-1.0,1058,'3 3BR','2000-2009',0
710,72,0.024,677,'1 1BR','2000-2009',0
711,49,0.285,706,'1 1BR','1990-1999',0
712,69,0.2790114068,1523,'4 4BR+','2000-2009',10000
713,30,0.1839054004,940,'2 2BR','2000-2009',74000
714,28,0.27435100149999997,1302,'3 3BR','2000-2009',83000
715,30,0.18382137969999998,1292,'3 3BR','2000-2009',130000
716,49,0.2466942228,1693,'4 4BR+','2000-2009',110000
717,26,0.22456216920000002,726,'1 1BR','2000-2009',55000
718,87,0.05190839690000001,1102,'3 3BR','2000-2009',12000
719,62,0.0349951913,1102,'3 3BR','2000-2009',96690
720,55,0.292,664,'2 2BR','1990-1999',0
721,72,0.346438559,1056,'3 3BR','1980-1989',10153
722,51,0.3301514813,2159,'4 4BR+','2000-2009',170000
723,84,0.6064615385000001,625,'1 1BR','2000-2009',0
724,43,0.1781933663,1232,'4 4BR+','2000-2009',110000
725,60,0.2061904762,753,'2 2BR','2000-2009',20000
726,47,0.4581714286,1740,'4 4BR+','1980-1989',103000
727,54,0.1283237328,931,'4 4BR+','2000-2009',77000
728,52,0.2446974934,1282,'3 3BR','2000-2009',55000
729,65,-1.0,1474,'4 4BR+','2000-2009',0
730,50,0.2910776714,1528,'4 4BR+','2000-2009',79000
731,34,0.2645767227,1528,'4 4BR+','2000-2009',102208
732,39,0.053684895700000006,1528,'4 4BR+','2000-2009',80000
733,47,0.18174803890000002,983,'2 2BR','1990-1999',70000
734,63,0.5785600754,1015,'3 3BR','2000-2009',34000
735,57,0.0857461343,1214,'4 4BR+','2000-2009',25000
736,57,0.1987951807,1015,'3 3BR','2000-2009',82000
737,36,0.0417078652,1015,'3 3BR','2000-2009',210000
738,59,0.21603795260000003,1115,'3 3BR','2000-2009',74000
739,60,0.2565163961,1037,'3 3BR','2000-2009',19000
740,34,0.2405128205,934,'3 3BR','1980-1989',70000
741,50,0.1884971098,1091,'3 3BR','1980-1989',69000
742,-9,-9.0,669,'2 2BR','1990-1999',-9
743,-9,-9.0,1001,'3 3BR','2000-2009',-9
744,49,-1.0,1004,'3 3BR','1980-1989',0
745,69,0.25583333329999997,706,'2 2BR','1980-1989',0
746,50,0.3390334572,711,'2 2BR','2000-2009',6000
747,39,0.1316053651,1082,'4 4BR+','1980-1989',265000
748,41,0.0346784297,971,'4 4BR+','2000-2009',190000
749,40,0.3232595336,644,'2 2BR','1980-1989',4600
750,79,0.040191631,633,'2 2BR','1990-1999',40000
751,32,0.8661575059000001,1281,'3 3BR','2000-2009',16000
752,82,0.0908497368,975,'2 2BR','2000-2009',0
753,31,0.2394366197,874,'2 2BR','1990-1999',0
754,46,0.1423276501,973,'3 3BR','2000-2009',170000
755,93,0.19209677420000001,741,'2 2BR','1980-1989',0
756,33,0.1131714261,1412,'2 2BR','1980-1989',163000
757,35,0.2182952896,1881,'3 3BR','1980-1989',175000
758,42,1.4836145677,1881,'3 3BR','1980-1989',36000
759,44,0.3019681408,1294,'2 2BR','2000-2009',193000
760,46,0.2435036496,684,'1 1BR','1980-1989',35000
761,67,0.1123767928,991,'4 4BR+','2000-2009',7000
762,51,0.0508061538,725,'2 2BR','1980-1989',80000
763,32,0.2282472679,1365,'3 3BR','1980-1989',24000
764,69,0.1177615572,1701,'3 3BR','1980-1989',0
765,41,0.2256533362,1365,'3 3BR','1990-1999',697
766,40,0.7890967890999999,1450,'2 2BR','1980-1989',13000
767,34,0.8088414634000001,701,'1 1BR','1980-1989',36000
768,55,0.3574356247,752,'2 2BR','2000-2009',32000
769,23,0.443967368,752,'2 2BR','2000-2009',14000
770,50,0.7377196785,1102,'3 3BR','2000-2009',10000
771,20,0.38843014200000003,634,'2 2BR','2000-2009',21219
772,58,0.150999026,973,'3 3BR','1980-1989',38000
773,74,0.21272477850000002,1876,'3 3BR','1980-1989',27000
774,38,0.0390267029,1198,'3 3BR','2000-2009',345943
775,60,0.9282857143000001,813,'2 2BR','2000-2009',10000
776,56,0.0439307339,1198,'3 3BR','2000-2009',150000
777,79,0.30972313890000003,1102,'3 3BR','1990-1999',0
778,46,0.17943027609999998,706,'2 2BR','1980-1989',55000
779,47,133.14,1281,'3 3BR','1980-1989',0
780,39,0.328165323,975,'2 2BR','1980-1989',50000
781,45,0.23125010420000003,1014,'2 2BR','1980-1989',60000
782,64,0.3882517483,1113,'3 3BR','2000-2009',0
783,59,0.4590331657,973,'3 3BR','1990-1999',35000
784,44,0.2433818318,907,'3 3BR','2000-2009',48000
785,50,-1.0,683,'2 2BR','1980-1989',0
786,69,5.7333333333,974,'2 2BR','1980-1989',0
787,43,0.3204494382,1531,'4 4BR+','1990-1999',0
788,41,0.2789089763,1073,'4 4BR+','2000-2009',42000
789,43,0.22499772640000001,1094,'4 4BR+','2000-2009',66000
790,55,0.8601350578,1164,'3 3BR','2000-2009',35000
791,49,0.1452277985,1282,'3 3BR','2000-2009',93000
792,78,0.4115473441,1573,'4 4BR+','2000-2009',0
793,44,0.14522359880000002,1232,'4 4BR+','2000-2009',160000
794,52,0.0790873073,1091,'3 3BR','2000-2009',0
795,58,0.18417916829999997,796,'2 2BR','2000-2009',95700
796,57,0.5542857143,625,'1 1BR','2000-2009',1800
797,53,0.20404934219999998,796,'2 2BR','2000-2009',73200
798,59,0.5729629629999999,1529,'4 4BR+','1980-1989',0
799,52,0.2325833886,1372,'4 4BR+','2000-2009',93500
800,24,1.4181452962999999,752,'2 2BR','1980-1989',6000
801,52,0.3456152649,1033,'4 4BR+','2000-2009',97000
802,60,0.1555604457,1438,'3 3BR','2000-2009',50000
803,27,0.2080220089,976,'2 2BR','1980-1989',64000
804,36,0.1680432587,1058,'3 3BR','2000-2009',101000
805,43,0.4227775502,1058,'3 3BR','2000-2009',34200
806,31,0.38666014,1089,'3 3BR','2000-2009',47000
807,48,0.0896939277,1058,'3 3BR','1980-1989',110000
808,67,0.1583282194,1089,'3 3BR','2000-2009',50000
809,75,0.7020000000000001,1214,'4 4BR+','2000-2009',4000
810,35,0.3972523667,1032,'3 3BR','2000-2009',4000
811,59,0.1275529363,1058,'3 3BR','2000-2009',261000
812,34,0.5054467721,1214,'4 4BR+','2000-2009',58501
813,47,0.040258301,951,'3 3BR','2000-2009',118000
814,81,0.2869440459,542,'1 1BR','1980-1989',0
815,47,0.1058543651,1073,'4 4BR+','1980-1989',150000
816,37,0.10260185869999999,1105,'3 3BR','2000-2009',144000
817,55,0.1833664412,1105,'3 3BR','1980-1989',62000
818,53,0.2927268483,956,'2 2BR','2000-2009',60000
819,37,0.1359481361,1528,'4 4BR+','2000-2009',82000
820,27,0.3393470504,956,'2 2BR','1980-1989',30000
821,76,0.1314487633,1282,'3 3BR','2000-2009',67000
822,37,0.1076694317,2574,'4 4BR+','2000-2009',283000
823,45,0.105225,2270,'3 3BR','2000-2009',159861
824,38,0.3413054621,1262,'1 1BR','2000-2009',80000
825,26,0.2520327643,1262,'1 1BR','2000-2009',100000
826,36,0.3011722032,1262,'1 1BR','2000-2009',75000
827,57,0.8799850615000001,2574,'4 4BR+','1980-1989',75000
828,58,0.5844220826,878,'2 2BR','1980-1989',18000
829,31,0.38918577409999994,1234,'3 3BR','2000-2009',0
830,66,0.0948048452,1921,'3 3BR','1980-1989',30000
831,32,0.20626965879999998,2101,'4 4BR+','2000-2009',104000
832,58,0.1278163297,1234,'3 3BR','2000-2009',240000
833,35,0.6782124159,1101,'1 1BR','1980-1989',98000
834,56,0.6738873214,1294,'2 2BR','1990-1999',11000
835,50,0.3403726708,1234,'3 3BR','1980-1989',48000
836,39,0.0737470038,718,'2 2BR','1990-1999',111000
837,53,0.0652405525,1257,'4 4BR+','1980-1989',96500
838,54,0.0860335391,805,'2 2BR','1990-1999',50000
839,31,0.149035879,794,'2 2BR','2000-2009',108000
840,56,0.0434284467,1102,'3 3BR','1990-1999',110000
841,52,0.4763861825,1957,'4 4BR+','1980-1989',0
842,45,0.1341265549,1435,'4 4BR+','2000-2009',233000
843,63,0.0714523851,1295,'4 4BR+','1980-1989',110000
844,-9,-9.0,1689,'4 4BR+','2000-2009',-9
845,52,0.4199599614,1689,'4 4BR+','1980-1989',54000
846,46,0.2309756098,737,'2 2BR','1980-1989',48000
847,46,0.1995852181,2348,'4 4BR+','2000-2009',245000
848,63,0.48654529630000004,1806,'3 3BR','1980-1989',9000
849,24,0.1432835821,1171,'4 4BR+','1990-1999',100000
850,42,0.24966833030000002,920,'2 2BR','1980-1989',95000
851,82,0.1234,1296,'3 3BR','1980-1989',0
852,79,0.613,873,'3 3BR','1980-1989',0
853,60,0.3781476739,1021,'3 3BR','1980-1989',42200
854,34,0.10771261550000001,1119,'4 4BR+','2000-2009',260000
855,53,0.2279367154,718,'2 2BR','1980-1989',33880
856,42,0.145175568,1073,'4 4BR+','2000-2009',61000
857,63,0.24590969199999999,973,'3 3BR','1980-1989',46000
858,39,0.28999114940000004,1034,'4 4BR+','2000-2009',104000
859,93,0.24340175949999998,683,'2 2BR','1980-1989',0
860,62,0.08949685310000001,888,'3 3BR','2000-2009',55000
861,30,0.429558426,868,'2 2BR','1980-1989',20000
862,49,0.1712056418,1208,'3 3BR','2000-2009',80000
863,32,0.1333422104,1208,'3 3BR','2000-2009',150000
864,34,0.3223256213,1185,'3 3BR','1980-1989',45000
865,28,0.1322286495,1436,'4 4BR+','2000-2009',120000
866,93,0.1870068695,954,'2 2BR','1990-1999',8218
867,63,7.0338983051,760,'2 2BR','1980-1989',0
868,22,0.3442983919,956,'2 2BR','1980-1989',30000
869,46,0.07156879370000001,1249,'4 4BR+','2000-2009',347943
870,-9,-9.0,714,'1 1BR','1980-1989',-9
871,49,0.18691521,706,'2 2BR','2000-2009',55200
872,39,0.1487056646,1091,'4 4BR+','2000-2009',147000
